MAPVALUE,PLT_KEY,ECO_PROVINCE
820,55_123_20350_2002_4,222L
821,55_123_20354_2003_2,222L
822,55_123_20356_2003_3,222L
823,55_123_20357_2003_3,222L
824,55_123_20358_2003_3,222L
825,55_123_20362_2003_1,222L
826,55_123_20381_2004_3,222L
827,55_123_20382_2004_2,222L
828,55_123_20387_2004_4,222L
829,55_123_20388_2004_2,222L
830,55_123_20391_2004_3,222L
831,55_125_20003_2000_1,212X
832,55_125_20014_2003_2,212X
833,55_125_20017_2000_4,212X
834,55_125_20021_2000_1,212X
835,55_125_20025_2000_2,212X
836,55_125_20027_2000_3,212X
837,55_125_20037_2000_4,212X
838,55_125_20041_2000_2,212J
839,55_125_20042_2004_4,212X
840,55_125_20043_2002_4,212X
841,55_125_20049_2002_1,212X
842,55_125_20063_2004_2,212X
843,55_125_20087_2001_2,212X
844,55_125_20088_2004_4,212X
845,55_125_20089_2001_4,212X
846,55_125_20098_2002_1,212X
847,55_125_20100_2004_4,212X
848,55_125_20111_2001_4,212X
849,55_125_20119_2001_2,212J
850,55_125_20127_2004_2,212X
851,55_125_20131_2003_4,212X
852,55_125_20143_2004_3,212X
853,55_125_20167_2001_4,212X
854,55_125_20169_2002_3,212X
855,55_125_20170_2002_1,212X
856,55_125_20171_2000_1,212X
857,55_125_20175_2002_1,212X
858,55_125_20176_2003_2,212X
859,55_125_20191_2000_2,212X
860,55_125_20195_2002_2,212X
861,55_125_20203_2000_2,212X
862,55_125_20210_2002_3,212X
863,55_125_20211_2003_1,212X
864,55_125_20215_2002_3,212X
865,55_125_20217_2004_2,212X
866,55_125_20224_2001_1,212X
867,55_125_20230_2004_4,212X
868,55_125_20234_2001_1,212X
869,55_125_20236_2001_4,212X
870,55_125_20242_2004_4,212J
871,55_125_20258_2002_1,212J
872,55_125_20259_2003_3,212X
873,55_125_20261_2003_3,212J
874,55_125_20265_2000_2,212X
875,55_125_20270_2004_4,212X
876,55_125_20273_2003_2,212J
877,55_125_20283_2001_4,212X
878,55_125_20294_2002_1,212X
879,55_125_20304_2002_2,212X
880,55_125_20307_2004_2,212X
881,55_125_20313_2000_1,212J
882,55_125_20317_2004_4,212X
883,55_125_20323_2000_4,212X
884,55_125_20326_2004_4,212X
885,55_125_20331_2004_1,212X
886,55_125_20337_2002_1,212J
887,55_125_20345_2003_3,212J
888,55_125_20350_2002_3,212X
889,55_125_20355_2002_2,212X
890,55_125_20358_2002_4,212J
891,55_125_20364_2000_4,212X
892,55_125_20365_2004_2,212X
893,55_125_20372_2001_4,212X
894,55_125_20374_2003_1,212X
895,55_125_20375_2003_4,212X
896,55_125_20378_2003_1,212X
897,55_125_20379_2000_4,212X
898,55_125_20380_2003_4,212X
899,55_125_20382_2003_4,212X
900,55_125_20383_2002_2,212X
901,55_125_20384_2001_1,212X
902,55_125_20385_2003_4,212X
903,55_125_20386_2001_1,212X
904,55_125_20389_2004_4,212X
905,55_125_20390_2000_2,212X
906,55_125_20392_2000_2,212X
907,55_125_20393_2000_3,212J
908,55_125_20394_2000_2,212X
909,55_125_20395_2000_2,212J
910,55_125_20398_2000_2,212X
911,55_125_20399_2000_4,212X
912,55_125_20400_2000_1,212X
913,55_125_20402_2000_4,212X
914,55_125_20404_2000_3,212X
915,55_125_20407_2001_3,212J
916,55_125_20408_2001_3,212J
917,55_125_20409_2001_1,212X
918,55_125_20410_2001_3,212X
919,55_125_20412_2001_3,212X
920,55_125_20414_2001_4,212X
921,55_125_20415_2001_1,212X
922,55_125_20417_2001_1,212X
923,55_125_20418_2001_2,212X
924,55_125_20420_2001_2,212X
925,55_125_20422_2001_4,212X
926,55_125_20437_2001_1,212X
927,55_125_20439_2001_2,212X
928,55_125_20440_2002_2,212J
929,55_125_20441_2002_3,212J
930,55_125_20442_2002_3,212X
931,55_125_20443_2002_3,212X
932,55_125_20444_2002_1,212X
933,55_125_20445_2002_1,212X
934,55_125_20446_2002_3,212X
935,55_125_20447_2002_4,212X
936,55_125_20450_2002_4,212X
937,55_125_20452_2002_3,212X
938,55_125_20453_2002_1,212J
939,55_125_20456_2003_3,212J
940,55_125_20457_2003_1,212X
941,55_125_20459_2003_4,212X
942,55_125_20461_2003_4,212X
943,55_125_20462_2003_3,212X
944,55_125_20464_2003_1,212X
945,55_125_20465_2003_2,212X
946,55_125_20466_2003_4,212X
947,55_125_20467_2003_2,212X
948,55_125_20468_2003_2,212J
949,55_125_20469_2003_2,212J
950,55_125_20485_2003_3,212X
951,55_125_20488_2004_1,212J
952,55_125_20489_2004_2,212X
953,55_125_20491_2004_2,212X
954,55_125_20492_2004_3,212X
955,55_125_20493_2004_4,212X
956,55_125_20495_2004_4,212X
957,55_125_20497_2004_4,212X
958,55_125_20498_2004_3,212X
959,55_125_20499_2004_4,212X
960,55_125_20502_2004_2,212X
961,55_125_20503_2004_4,212X
962,55_125_20504_2004_3,212X
963,55_125_20505_2004_3,212X
964,55_125_29001_2000_2,212X
965,55_125_29005_2002_4,212X
966,55_125_29006_2004_3,212X
967,55_125_29007_2004_1,212X
968,55_125_29012_2000_1,212X
969,55_125_29013_2001_4,212X
970,55_125_29015_2002_4,212X
971,55_125_29018_2001_2,212X
972,55_125_29019_2002_1,212X
973,55_125_29020_2004_2,212X
974,55_127_20104_2000_4,222K
975,55_127_20141_2001_4,222K
976,55_127_20144_2002_3,222K
977,55_127_20187_2000_3,222K
978,55_127_20215_2000_2,222K
979,55_127_20216_2004_4,222K
980,55_127_20223_2000_4,222K
981,55_127_20230_2001_2,222K
982,55_127_20251_2001_3,222K
983,55_127_20266_2003_3,222K
984,55_127_20292_2004_4,222K
985,55_129_20002_2001_4,212X
986,55_129_20004_2004_1,212K
987,55_129_20005_2004_3,212K
988,55_129_20016_2003_3,212X
989,55_129_20028_2000_2,212X
990,55_129_20031_2003_1,212Q
991,55_129_20045_2002_1,212X
992,55_129_20049_2001_3,212K
993,55_129_20050_2004_2,212K
994,55_129_20058_2000_3,212K
995,55_129_20060_2001_2,212K
996,55_129_20070_2003_4,212Q
997,55_129_20073_2001_4,212K
998,55_129_20074_2004_2,212Q
999,55_129_20078_2000_3,212Q
1000,55_129_20091_2002_3,212X
1001,55_129_20096_2001_1,212K
1002,55_129_20099_2003_3,212K
1003,55_129_20103_2000_1,212X
1004,55_129_20126_2002_3,212K
1005,55_129_20128_2004_1,212K
1006,55_129_20133_2000_4,212X
1007,55_129_20139_2004_2,212X
1008,55_129_20144_2000_4,212Q
1009,55_129_20145_2002_4,212Q
1010,55_129_20153_2004_3,212K
1011,55_129_20157_2004_3,212K
1012,55_129_20183_2004_4,212X
1013,55_129_20191_2004_3,212K
1014,55_129_20205_2000_1,212K
1015,55_129_20207_2003_3,212X
1016,55_129_20220_2003_1,212X
1017,55_129_20221_2004_3,212X
1018,55_129_20226_2000_1,212K
1019,55_129_20227_2001_4,212K
1020,55_129_20228_2001_4,212K
1021,55_129_20238_2000_4,212Q
1022,55_129_20255_2002_4,212K
1023,55_129_20268_2002_1,212X
1024,55_129_20281_2004_2,212Q
1025,55_129_20283_2003_3,212K
1026,55_129_20287_2004_3,212X
1027,55_129_20294_2000_2,212Q
1028,55_129_20297_2004_3,212Q
1029,55_129_20298_2002_1,212X
1030,55_129_20306_2002_1,212Q
1031,55_129_20310_2001_3,212K
1032,55_129_20314_2000_2,212K
1033,55_129_20325_2002_3,212Q
1034,55_129_20326_2002_2,212Q
1035,55_129_20329_2001_2,212X
1036,55_129_20330_2004_1,212Q
1037,55_129_20339_2003_3,212K
1038,55_129_20341_2002_1,212K
1039,55_129_20348_2002_4,212X
1040,55_129_20351_2003_2,212K
1041,55_129_20357_2000_1,212K
1042,55_129_20358_2000_1,212X
1043,55_129_20360_2000_4,212X
1044,55_129_20363_2000_3,212Q
1045,55_129_20365_2000_1,212Q
1046,55_129_20370_2001_2,212X
1047,55_129_20372_2001_3,212K
1048,55_129_20373_2001_4,212K
1049,55_129_20377_2001_4,212X
1050,55_129_20378_2001_2,212Q
1051,55_129_20379_2001_4,212Q
1052,55_129_20380_2001_2,212K
1053,55_129_20383_2001_1,212K
1054,55_129_20384_2001_1,212K
1055,55_129_20399_2002_1,212K
1056,55_129_20401_2002_2,212K
1057,55_129_20402_2002_1,212K
1058,55_129_20403_2002_2,212K
1059,55_129_20404_2002_4,212Q
1060,55_129_20405_2002_1,212Q
1061,55_129_20406_2002_1,212Q
1062,55_129_20407_2002_2,212Q
1063,55_129_20408_2002_1,212X
1064,55_129_20409_2002_1,212K
1065,55_129_20410_2002_4,212K
1066,55_129_20411_2002_2,212K
1067,55_129_20412_2002_1,212Q
1068,55_129_20413_2003_1,212X
1069,55_129_20414_2003_2,212K
1070,55_129_20415_2003_3,212X
1071,55_129_20416_2003_1,212X
1072,55_129_20417_2003_4,212K
1073,55_129_20419_2003_4,212K
1074,55_129_20420_2003_3,212K
1075,55_129_20421_2003_2,212X
1076,55_129_20427_2003_1,212X
1077,55_129_20428_2003_4,212Q
1078,55_129_20442_2004_3,212K
1079,55_129_20444_2004_2,212K
1080,55_129_20446_2004_4,212Q
1081,55_129_20447_2004_2,212X
1082,55_129_20450_2004_4,212K
1083,55_129_20451_2004_1,212K
1084,55_129_20452_2004_3,212X
1085,55_129_20453_2004_1,212Q
1086,55_129_20465_2003_1,212X
1087,55_13_10486_2006_1,212K
1088,55_13_20003_2002_3,212K
1089,55_13_20016_2002_3,212K
1090,55_13_20019_2004_4,212K
1091,55_13_20024_2000_4,212K
1092,55_13_20030_2003_3,212K
1093,55_13_20034_2003_4,212K
1094,55_13_20039_2002_4,212K
1095,55_13_20040_2000_2,212K
1096,55_13_20045_2003_3,212K
1097,55_13_20051_2001_2,212Q
1098,55_13_20056_2001_1,212K
1099,55_13_20062_2000_3,212K
1100,55_13_20075_2001_3,212K
1101,55_13_20078_2000_2,212K
1102,55_13_20084_2004_3,212K
1103,55_13_20090_2001_3,212K
1104,55_13_20093_2002_3,212K
1105,55_13_20094_2003_4,212K
1106,55_13_20117_2003_1,212K
1107,55_13_20120_2003_3,212K
1108,55_13_20124_2004_2,212K
1109,55_13_20131_2003_4,212K
1110,55_13_20141_2002_4,212K
1111,55_13_20145_2002_2,212K
1112,55_13_20153_2002_2,212K
1113,55_13_20163_2003_2,212K
1114,55_13_20168_2001_3,212K
1115,55_13_20171_2004_4,212Q
1116,55_13_20173_2001_2,212K
1117,55_13_20199_2002_3,212K
1118,55_13_20201_2000_1,212K
1119,55_13_20209_2002_2,212Q
1120,55_13_20219_2004_1,212K
1121,55_13_20224_2001_1,212K
1122,55_13_20228_2004_3,212K
1123,55_13_20236_2003_1,212K
1124,55_13_20239_2000_2,212K
1125,55_13_20243_2002_4,212K
1126,55_13_20246_2003_3,212Q
1127,55_13_20247_2004_4,212K
1128,55_13_20261_2003_3,212K
1129,55_13_20263_2002_2,212K
1130,55_13_20271_2003_3,212K
1131,55_13_20272_2000_4,212K
1132,55_13_20273_2003_4,212K
1133,55_13_20282_2003_1,212K
1134,55_13_20283_2001_1,212K
1135,55_13_20299_2003_4,212K
1136,55_13_20301_2004_3,212K
1137,55_13_20327_2004_2,212K
1138,55_13_20334_2001_3,212K
1139,55_13_20335_2004_2,212K
1140,55_13_20344_2002_2,212K
1141,55_13_20349_2004_1,212K
1142,55_13_20350_2000_2,212K
1143,55_13_20368_2003_2,212K
1144,55_13_20372_2000_2,212K
1145,55_13_20376_2000_1,212K
1146,55_13_20379_2000_4,212Q
1147,55_13_20382_2000_2,212K
1148,55_13_20384_2000_2,212K
1149,55_13_20390_2001_4,212K
1150,55_13_20392_2001_1,212K
1151,55_13_20393_2001_2,212K
1152,55_13_20394_2001_1,212Q
1153,55_13_20395_2001_3,212K
1154,55_13_20397_2001_1,212Q
1155,55_13_20399_2001_2,212K
1156,55_13_20400_2001_3,212K
1157,55_13_20420_2002_1,212K
1158,55_13_20422_2002_1,212K
1159,55_13_20423_2002_3,212K
1160,55_13_20424_2002_2,212K
1161,55_13_20425_2002_3,212K
1162,55_13_20426_2002_1,212K
1163,55_13_20427_2002_2,212K
1164,55_13_20434_2002_2,212K
1165,55_13_20436_2003_4,212K
1166,55_13_20442_2003_3,212K
1167,55_13_20443_2003_1,212K
1168,55_13_20444_2003_2,212K
1169,55_13_20445_2003_3,212K
1170,55_13_20457_2004_4,212K
1171,55_13_20458_2004_1,212K
1172,55_13_20463_2004_3,212K
1173,55_13_20464_2004_1,212K
1174,55_13_20466_2004_3,212K
1175,55_13_20468_2004_1,212K
1176,55_13_20469_2004_4,212K
1177,55_13_20471_2004_2,212Q
1178,55_131_20002_2001_2,222K
1179,55_131_20020_2002_2,222K
1180,55_131_20026_2002_3,222K
1181,55_131_20028_2001_1,222K
1182,55_131_20064_2002_3,222K
1183,55_131_20117_2003_4,222K
1184,55_131_20122_2004_2,222K
1185,55_131_20131_2000_2,222K
1186,55_131_20201_2003_2,222K
1187,55_131_20208_2000_1,222K
1188,55_131_20246_2003_1,222K
1189,55_131_20258_2004_4,222K
1190,55_133_20022_2004_4,222K
1191,55_133_20056_2003_3,222K
1192,55_133_20152_2002_2,222K
1193,55_133_20176_2002_4,222K
1194,55_133_20179_2003_3,222K
1195,55_133_20205_2004_2,222K
1196,55_133_20214_2000_3,222K
1197,55_133_20215_2000_1,222K
1198,55_133_20230_2001_3,222K
1199,55_133_20243_2002_4,222K
1200,55_133_20245_2002_2,222K
1201,55_133_20246_2002_2,222K
1202,55_133_20267_2003_4,222K
1203,55_133_20272_2004_3,222K
1204,55_135_20015_2000_3,212Z
1205,55_135_20018_2000_2,222K
1206,55_135_20025_2002_4,212T
1207,55_135_20035_2004_3,222K
1208,55_135_20058_2003_4,222K
1209,55_135_20077_2000_3,212T
1210,55_135_20085_2002_1,222K
1211,55_135_20086_2000_4,222K
1212,55_135_20088_2003_4,212Z
1213,55_135_20091_2004_1,222K
1214,55_135_20093_2004_1,212T
1215,55_135_20099_2003_3,222K
1216,55_135_20145_2004_3,222K
1217,55_135_20147_2000_2,212Z
1218,55_135_20165_2002_2,222K
1219,55_135_20167_2003_3,212T
1220,55_135_20174_2001_3,222K
1221,55_135_20182_2000_2,212Z
1222,55_135_20183_2002_3,222K
1223,55_135_20185_2004_2,222K
1224,55_135_20186_2003_4,222K
1225,55_135_20205_2002_3,212T
1226,55_135_20215_2004_2,212Z
1227,55_135_20220_2000_1,222K
1228,55_135_20229_2001_1,212T
1229,55_135_20248_2004_3,222K
1230,55_135_20258_2002_4,212T
1231,55_135_20269_2003_4,212Z
1232,55_135_20285_2004_3,222K
1233,55_135_20293_2000_4,222K
1234,55_135_20297_2001_2,212T
1235,55_135_20301_2003_4,212T
1236,55_135_20302_2000_3,222K
1237,55_135_20304_2000_2,212T
1238,55_135_20311_2000_3,212T
1239,55_135_20313_2000_3,222K
1240,55_135_20316_2001_2,212T
1241,55_135_20318_2001_2,222K
1242,55_135_20320_2001_1,222K
1243,55_135_20321_2001_1,212Z
1244,55_135_20322_2001_4,222K
1245,55_135_20323_2001_3,222K
1246,55_135_20324_2001_1,212Z
1247,55_135_20326_2001_1,222K
1248,55_135_20340_2002_3,212T
1249,55_135_20345_2002_4,222K
1250,55_135_20346_2002_2,222K
1251,55_135_20350_2002_1,222K
1252,55_135_20354_2003_1,222K
1253,55_135_20355_2003_1,212Z
1254,55_135_20360_2003_2,222K
1255,55_135_20361_2003_3,222K
1256,55_135_20363_2003_2,212Z
1257,55_135_20382_2004_2,212Z
1258,55_137_10338_2004_4,222K
1259,55_137_20033_2002_3,222K
1260,55_137_20045_2002_1,222K
1261,55_137_20051_2000_2,222K
1262,55_137_20053_2000_2,222K
1263,55_137_20060_2001_3,222K
1264,55_137_20071_2004_3,222K
1265,55_137_20088_2002_3,222K
1266,55_137_20091_2001_2,222K
1267,55_137_20109_2000_4,222K
1268,55_137_20118_2002_2,222K
1269,55_137_20120_2001_1,222K
1270,55_137_20124_2000_3,222K
1271,55_137_20138_2002_1,222R
1272,55_137_20139_2004_1,222K
1273,55_137_20147_2002_3,222K
1274,55_137_20155_2003_3,222K
1275,55_137_20161_2001_4,222K
1276,55_137_20165_2003_4,222R
1277,55_137_20171_2001_1,222K
1278,55_137_20183_2002_2,222K
1279,55_137_20186_2002_1,222K
1280,55_137_20205_2002_4,222K
1281,55_137_20208_2000_4,222K
1282,55_137_20219_2001_2,222K
1283,55_137_20220_2004_1,222K
1284,55_137_20222_2003_2,222K
1285,55_137_20244_2000_1,222K
1286,55_137_20249_2000_1,222K
1287,55_137_20255_2000_1,222K
1288,55_137_20261_2000_3,222K
1289,55_137_20265_2000_2,222K
1290,55_137_20267_2000_1,222K
1291,55_137_20289_2001_1,222K
1292,55_137_20290_2002_4,222K
1293,55_137_20292_2002_3,222K
1294,55_137_20293_2002_1,222K
1295,55_137_20294_2002_2,222K
1296,55_137_20297_2002_4,222K
1297,55_137_20298_2003_3,222K
1298,55_137_20305_2003_2,222K
1299,55_137_20326_2004_2,222K
1300,55_139_20013_2004_3,222K
1301,55_139_20167_2003_3,212Z
1302,55_139_20248_2002_4,222K
1303,55_139_20260_2003_1,222K
1304,55_139_20281_2004_1,222K
1305,55_139_20282_2004_4,222K
1306,55_141_20044_2000_3,222R
1307,55_141_20050_2002_2,222R
1308,55_141_20052_2000_1,212Q
1309,55_141_20053_2000_3,222R
1310,55_141_20057_2001_2,212Q
1311,55_141_20078_2002_1,222R
1312,55_141_20081_2003_2,222R
1313,55_141_20084_2000_4,222R
1314,55_141_20086_2001_3,222R
1315,55_141_20090_2004_2,222R
1316,55_141_20098_2002_1,222R
1317,55_141_20099_2000_1,212Q
1318,55_141_20101_2002_2,212Q
1319,55_141_20120_2002_3,212Q
1320,55_141_20127_2001_3,222R
1321,55_141_20130_2000_2,222R
1322,55_141_20143_2004_1,222R
1323,55_141_20173_2001_1,222R
1324,55_141_20193_2002_4,222R
1325,55_141_20201_2004_4,222R
1326,55_141_20205_2002_1,212Q
1327,55_141_20219_2000_4,222R
1328,55_141_20222_2000_2,222R
1329,55_141_20230_2004_3,222R
1330,55_141_20240_2000_4,222R
1331,55_141_20242_2002_4,222R
1332,55_141_20252_2000_2,222R
1333,55_141_20263_2004_4,222R
1334,55_141_20271_2003_3,222R
1335,55_141_20279_2000_4,222R
1336,55_141_20283_2002_3,222R
1337,55_141_20303_2003_4,222R
1338,55_141_20313_2004_3,222R
1339,55_141_20319_2003_1,212Q
1340,55_141_20321_2002_4,222R
1341,55_141_20329_2000_3,222R
1342,55_141_20343_2001_3,222R
1343,55_141_20344_2001_1,222R
1344,55_141_20345_2001_4,222R
1345,55_141_20369_2002_2,222R
1346,55_141_20380_2003_1,222R
1347,55_141_20381_2003_3,222R
1348,55_141_20382_2003_4,222R
1349,55_141_20384_2003_1,222R
1350,55_141_20402_2004_1,222R
1351,55_141_20403_2004_3,222R
1352,55_141_20404_2004_2,222R
1353,55_141_20405_2004_3,222R
1354,55_141_20406_2004_2,222R
1355,55_15_20007_2001_3,212Z
1356,55_15_20019_2004_3,212Z
1357,55_15_20098_2004_2,222K
1358,55_15_20228_2001_1,222K
1359,55_15_20239_2003_3,222K
1360,55_15_20243_2003_3,212Z
1361,55_17_20003_2004_4,212Q
1362,55_17_20019_2001_1,212Q
1363,55_17_20024_2001_3,212X
1364,55_17_20025_2004_3,212X
1365,55_17_20064_2002_2,212X
1366,55_17_20074_2003_3,212Q
1367,55_17_20090_2003_1,222L
1368,55_17_20095_2000_4,212X
1369,55_17_20106_2001_3,212X
1370,55_17_20107_2001_1,222L
1371,55_17_20129_2000_2,222L
1372,55_17_20137_2001_1,222L
1373,55_17_20142_2004_2,212X
1374,55_17_20146_2000_4,212X
1375,55_17_20159_2000_4,212Q
1376,55_17_20161_2002_1,212X
1377,55_17_20165_2004_3,212Q
1378,55_17_20187_2001_3,212X
1379,55_17_20195_2000_4,212Q
1380,55_17_20226_2000_4,222L
1381,55_17_20240_2001_3,212X
1382,55_17_20243_2002_3,222L
1383,55_17_20244_2000_2,212X
1384,55_17_20273_2004_3,212X
1385,55_17_20285_2001_3,212X
1386,55_17_20287_2003_3,212X
1387,55_17_20288_2001_2,222L
1388,55_17_20294_2003_2,212X
1389,55_17_20297_2001_1,212X
1390,55_17_20298_2001_2,212X
1391,55_17_20305_2004_3,212X
1392,55_17_20308_2002_2,212X
1393,55_17_20344_2000_4,212Q
1394,55_17_20391_2004_2,222L
1395,55_17_20406_2004_4,212X
1396,55_17_20408_2001_3,212Q
1397,55_17_20415_2002_4,222L
1398,55_17_20418_2000_2,212X
1399,55_17_20421_2000_4,212X
1400,55_17_20430_2000_4,222L
1401,55_17_20433_2000_2,212X
1402,55_17_20441_2001_2,222L
1403,55_17_20445_2001_4,222L
1404,55_17_20446_2001_1,212Q
1405,55_17_20450_2001_3,212X
1406,55_17_20453_2001_4,222L
1407,55_17_20473_2002_3,212X
1408,55_17_20474_2002_4,212X
1409,55_17_20475_2002_1,212X
1410,55_17_20478_2002_1,212X
1411,55_17_20479_2002_3,212X
1412,55_17_20493_2003_2,212X
1413,55_17_20496_2003_2,212X
1414,55_17_20498_2003_3,222L
1415,55_17_20502_2003_4,212X
1416,55_17_20517_2004_3,212Q
1417,55_17_20519_2004_2,212X
1418,55_17_20520_2004_3,212X
1419,55_17_20522_2004_4,212X
1420,55_17_20533_2004_2,212Q
1421,55_19_20007_2002_4,212Q
1422,55_19_20021_2004_3,222R
1423,55_19_20044_2002_1,222R
1424,55_19_20060_2003_1,222R
1425,55_19_20099_2004_1,222R
1426,55_19_20110_2002_3,212Q
1427,55_19_20111_2000_1,222R
1428,55_19_20116_2003_3,212Q
1429,55_19_20119_2000_2,212Q
1430,55_19_20121_2000_4,222R
1431,55_19_20128_2000_4,212Q
1432,55_19_20138_2004_2,212Q
1433,55_19_20140_2003_4,212Q
1434,55_19_20162_2000_1,222R
1435,55_19_20176_2001_2,222R
1436,55_19_20194_2004_3,212Q
1437,55_19_20219_2004_1,222R
1438,55_19_20222_2003_1,222R
1439,55_19_20232_2001_1,212Q
1440,55_19_20244_2002_3,212Q
1441,55_19_20257_2000_2,222R
1442,55_19_20270_2002_2,212Q
1443,55_19_20272_2003_4,212Q
1444,55_19_20290_2002_4,212Q
1445,55_19_20296_2002_3,222R
1446,55_19_20333_2001_4,222R
1447,55_19_20358_2000_3,212Q
1448,55_19_20366_2003_4,222R
1449,55_19_20372_2000_3,222R
1450,55_19_20373_2000_2,222R
1451,55_19_20379_2001_2,212Q
1452,55_19_20380_2004_4,212Q
1453,55_19_20382_2002_1,222R
1454,55_19_20383_2004_2,222R
1455,55_19_20389_2001_3,212Q
1456,55_19_20398_2004_2,212Q
1457,55_19_20404_2003_1,222R
1458,55_19_20410_2000_1,212X
1459,55_19_20411_2004_3,222R
1460,55_19_20417_2001_2,222R
1461,55_19_20420_2003_2,212Q
1462,55_19_20428_2000_1,222R
1463,55_19_20435_2003_2,212Q
1464,55_19_20436_2002_2,222R
1465,55_19_20462_2001_3,222R
1466,55_19_20464_2000_3,222R
1467,55_19_20478_2004_2,212Q
1468,55_19_20479_2001_4,212Q
1469,55_19_20481_2000_3,212Q
1470,55_19_20485_2000_4,212Q
1471,55_19_20489_2003_2,222R
1472,55_19_20492_2002_4,222R
1473,55_19_20497_2000_1,222R
1474,55_19_20498_2000_1,212Q
1475,55_19_20502_2000_1,222R
1476,55_19_20505_2000_4,212Q
1477,55_19_20507_2000_2,222R
1478,55_19_20511_2001_4,212Q
1479,55_19_20512_2001_3,222R
1480,55_19_20515_2001_3,222R
1481,55_19_20519_2001_4,222R
1482,55_19_20546_2002_2,222R
1483,55_19_20550_2002_1,222R
1484,55_19_20551_2002_4,222R
1485,55_19_20554_2002_3,222R
1486,55_19_20557_2002_3,222R
1487,55_19_20559_2002_1,212Q
1488,55_19_20560_2003_1,212Q
1489,55_19_20567_2003_2,222R
1490,55_19_20571_2003_3,222R
1491,55_19_20591_2004_2,212Q
1492,55_19_20592_2004_2,212Q
1493,55_19_20595_2004_3,222R
1494,55_19_20596_2004_4,222R
1495,55_19_20597_2004_3,222R
1496,55_21_20015_2001_3,222K
1497,55_21_20020_2001_2,222K
1498,55_21_20051_2000_2,222K
1499,55_21_20060_2003_2,222R
1500,55_21_20100_2003_4,222K
1501,55_21_20149_2004_4,222K
1502,55_21_20163_2004_2,222K
1503,55_21_20186_2004_3,222K
1504,55_21_20187_2000_4,222K
1505,55_21_20247_2000_1,222K
1506,55_21_20253_2003_1,222K
1507,55_21_20264_2002_1,222K
1508,55_21_20269_2002_3,222K
1509,55_21_20277_2000_4,222K
1510,55_21_20302_2000_2,222K
1511,55_21_20308_2000_1,222K
1512,55_21_20315_2001_1,222K
1513,55_21_20342_2002_3,222K
1514,55_21_20346_2002_4,222K
1515,55_21_20352_2003_1,222K
1516,55_21_20361_2003_3,222L
1517,55_21_20378_2004_1,222K
1518,55_21_20382_2004_3,222K
1519,55_23_20004_2003_3,222L
1520,55_23_20045_2003_3,222L
1521,55_23_20047_2001_4,222L
1522,55_23_20053_2001_4,222L
1523,55_23_20057_2000_4,222L
1524,55_23_20058_2000_3,222L
1525,55_23_20059_2001_2,222L
1526,55_23_20070_2002_2,222L
1527,55_23_20072_2000_1,222L
1528,55_23_20081_2002_3,222L
1529,55_23_20086_2000_4,222L
1530,55_23_20098_2004_3,222L
1531,55_23_20121_2004_4,222L
1532,55_23_20124_2001_2,222L
1533,55_23_20131_2001_2,222L
1534,55_23_20132_2004_2,222L
1535,55_23_20168_2002_4,222L
1536,55_23_20181_2001_1,222L
1537,55_23_20186_2003_2,222L
1538,55_23_20188_2004_4,222L
1539,55_23_20192_2002_3,222L
1540,55_23_20211_2004_1,222L
1541,55_23_20212_2001_1,222L
1542,55_23_20213_2002_1,222L
1543,55_23_20216_2002_2,222L
1544,55_23_20218_2004_1,222L
1545,55_23_20222_2000_4,222L
1546,55_23_20224_2000_2,222L
1547,55_23_20229_2000_2,222L
1548,55_23_20232_2001_3,222L
1549,55_23_20234_2001_3,222L
1550,55_23_20236_2001_4,222L
1551,55_23_20255_2002_1,222L
1552,55_23_20256_2002_4,222L
